chr	source	start	end	strand	gene_id	gene_name	gene_type	gene_status	level	num.dup	num.lap
chr12	ENSEMBL	91986626	91993403	-	ENSG00000279037.1	C12orf79	protein_coding	KNOWN	3	3	3
chr12	ENSEMBL	91986682	91993403	-	ENSG00000280112.1	C12orf79	protein_coding	KNOWN	3	3	3
chr12	ENSEMBL	92170353	92170453	-	ENSG00000199895.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr12	ENSEMBL	93021606	93021712	+	ENSG00000207365.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr12	ENSEMBL	93266017	93266096	+	ENSG00000201502.1	SNORD74	snoRNA	NOVEL	3	7	1
chr12	ENSEMBL	93460725	93460826	-	ENSG00000200011.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr12	ENSEMBL	95275770	95275872	+	ENSG00000202470.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr12	ENSEMBL	95617689	95617786	+	ENSG00000212448.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr12	ENSEMBL	96101951	96102249	-	ENSG00000277062.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr12	ENSEMBL	96979528	96979629	-	ENSG00000202368.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr12	ENSEMBL	97552137	97552228	-	ENSG00000251844.1	snoMe28S-Am2634	snoRNA	NOVEL	3	2	1
chr12	ENSEMBL	100257688	100257790	-	ENSG00000206790.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr12	ENSEMBL	101446825	101446932	+	ENSG00000206929.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr12	ENSEMBL	103592112	103592243	+	ENSG00000212594.1	U8	snoRNA	NOVEL	3	22	1
chr12	ENSEMBL	104851824	104851918	+	ENSG00000222579.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr12	ENSEMBL	107374747	107374827	+	ENSG00000200897.1	SNORD74	snoRNA	NOVEL	3	7	1
chr12	ENSEMBL	107650789	107650892	+	ENSG00000222160.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr12	ENSEMBL	108738484	108738604	+	ENSG00000200060.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr12	ENSEMBL	108778144	108778271	-	ENSG00000273499.1	SNORA40	snoRNA	NOVEL	3	22	1
chr12	ENSEMBL	110360452	110360746	-	ENSG00000276956.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr12	ENSEMBL	110496352	110496421	-	ENSG00000202335.1	SNORD50	snoRNA	NOVEL	3	2	1
chr12	ENSEMBL	111564821	111564883	-	ENSG00000272215.1	U7	snRNA	NOVEL	3	16	1
chr12	ENSEMBL	112069104	112069209	+	ENSG00000200688.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr12	ENSEMBL	112149360	112149472	+	ENSG00000200135.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr12	ENSEMBL	113156763	113156861	-	ENSG00000199899.2	Y_RNA	misc_RNA	NOVEL	3	782	1
chr12	ENSEMBL	113178423	113178519	-	ENSG00000201208.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr12	ENSEMBL	114657949	114658062	-	ENSG00000199220.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr12	ENSEMBL	114737704	114737798	+	ENSG00000252459.1	SNORA27	snoRNA	NOVEL	3	5	1
chr12	ENSEMBL	115852648	115852718	-	ENSG00000200112.1	SNORD56	snoRNA	NOVEL	3	7	1
chr12	ENSEMBL	118888434	118888564	-	ENSG00000201042.1	SNORA38	snoRNA	NOVEL	3	2	1
chr12	ENSEMBL	120018900	120019261	+	ENSG00000278250.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr12	ENSEMBL	120504571	120504659	-	ENSG00000222601.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr12	ENSEMBL	121107043	121107174	+	ENSG00000201945.1	SNORA70	snoRNA	NOVEL	3	30	1
chr12	ENSEMBL	122492113	122492241	-	ENSG00000252192.1	SNORA9	snoRNA	NOVEL	3	5	1
chr12	ENSEMBL	122768099	122768200	+	ENSG00000206914.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr12	ENSEMBL	123348999	123349100	-	ENSG00000207189.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr12	ENSEMBL	123616708	123616840	+	ENSG00000206897.1	SNORA9	snoRNA	NOVEL	3	5	1
chr12	ENSEMBL	127619336	127619447	-	ENSG00000199584.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr12	ENSEMBL	129170092	129170238	-	ENSG00000277217.1	uc_338	misc_RNA	NOVEL	3	36	1
chr12	ENSEMBL	130906838	130906949	+	ENSG00000206850.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr12	ENSEMBL	133087513	133087615	-	ENSG00000281302.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr12	ENSEMBL	133238455	133238549	+	ENSG00000238443.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr13	ENSEMBL	18418526	18418632	+	ENSG00000276183.1	U6	snRNA	NOVEL	3	34	1
chr13	ENSEMBL	19736975	19737254	-	ENSG00000275014.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr13	ENSEMBL	20999367	20999467	-	ENSG00000280785.1	U6	snRNA	NOVEL	3	34	1
chr13	ENSEMBL	21126271	21126396	-	ENSG00000275689.1	FAS-AS1	misc_RNA	NOVEL	3	2	1
chr13	ENSEMBL	21139886	21139957	-	ENSG00000252128.1	SNORD27	snoRNA	NOVEL	3	2	1
chr13	HAVANA	23888889	23897263	+	ENSG00000205861.10	C1QTNF9B-AS1	antisense	NOVEL	2	2	1
chr13	HAVANA	23979805	24307074	+	ENSG00000182957.14	SPATA13	protein_coding	KNOWN	1	2	2
chr13	HAVANA	23979810	24035027	+	ENSG00000228741.2	SPATA13	lincRNA	NOVEL	2	2	2
chr13	ENSEMBL	24321126	24321428	-	ENSG00000281899.1	C1QTNF9B-AS1	protein_coding	KNOWN	3	2	1
chr13	ENSEMBL	26359529	26359702	-	ENSG00000278413.1	uc_338	misc_RNA	NOVEL	3	36	1
chr13	ENSEMBL	27255401	27255526	+	ENSG00000207051.1	SNORA27	snoRNA	KNOWN	3	5	1
chr13	ENSEMBL	28629794	28629883	+	ENSG00000273964.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr13	ENSEMBL	29864372	29864629	-	ENSG00000278172.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr13	ENSEMBL	30684029	30684278	-	ENSG00000275788.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr13	ENSEMBL	31975167	31975448	+	ENSG00000278732.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr13	ENSEMBL	32420390	32420516	-	ENSG00000212293.1	SNORA16	snoRNA	NOVEL	3	2	1
chr13	ENSEMBL	34100711	34100838	-	ENSG00000199196.1	SNORA25	snoRNA	NOVEL	3	20	1
chr13	ENSEMBL	34910545	34910815	-	ENSG00000273886.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr13	ENSEMBL	39857135	39857227	-	ENSG00000212553.1	SNORD116	snoRNA	NOVEL	3	3	1
chr13	ENSEMBL	40730981	40731253	+	ENSG00000277794.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr13	ENSEMBL	45123093	45123414	+	ENSG00000271818.1	7SK	misc_RNA	NOVEL	3	13	1
chr13	ENSEMBL	45336314	45336447	-	ENSG00000253051.1	SNORA31	snoRNA	NOVEL	3	27	1
chr13	ENSEMBL	45337480	45337609	-	ENSG00000199477.1	SNORA31	snoRNA	KNOWN	3	27	1
chr13	ENSEMBL	45732082	45732356	-	ENSG00000274357.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr13	ENSEMBL	48429269	48429554	+	ENSG00000277233.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr13	ENSEMBL	50044649	50044768	+	ENSG00000277913.1	DLEU2_1	misc_RNA	NOVEL	3	2	1
chr13	ENSEMBL	50045143	50045232	+	ENSG00000277066.1	DLEU2_2	misc_RNA	NOVEL	3	2	1
chr13	ENSEMBL	50049591	50049663	+	ENSG00000274878.1	DLEU2_3	misc_RNA	NOVEL	3	2	1
chr13	ENSEMBL	50068107	50068164	+	ENSG00000273612.1	DLEU2_4	misc_RNA	NOVEL	3	2	1
chr13	ENSEMBL	50075570	50075653	+	ENSG00000277752.1	DLEU2_5	misc_RNA	NOVEL	3	2	1
chr13	ENSEMBL	50081843	50081978	+	ENSG00000275559.1	DLEU2_6	misc_RNA	NOVEL	3	3	1
chr13	ENSEMBL	55128285	55128444	+	ENSG00000275071.1	uc_338	misc_RNA	NOVEL	3	36	1
chr13	ENSEMBL	60816701	60816786	-	ENSG00000281390.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr13	HAVANA	61409685	61415522	-	ENSG00000280165.1	PCDH20	protein_coding	KNOWN	2	2	2
chr13	HAVANA	61409858	61427849	-	ENSG00000197991.11	PCDH20	protein_coding	NOVEL	2	2	2
chr13	ENSEMBL	72453902	72453967	-	ENSG00000212377.1	SNORD37	snoRNA	NOVEL	3	3	1
chr13	ENSEMBL	72460519	72460601	-	ENSG00000251715.1	SNORA68	snoRNA	NOVEL	3	6	1
chr13	ENSEMBL	72567213	72567380	+	ENSG00000278113.1	uc_338	misc_RNA	NOVEL	3	36	1
chr13	ENSEMBL	72586680	72586810	+	ENSG00000199282.1	SNORA9	snoRNA	NOVEL	3	5	1
chr13	ENSEMBL	89837170	89837237	+	ENSG00000200733.1	SNORD38	snoRNA	NOVEL	3	4	1
chr13	ENSEMBL	91585934	91586041	+	ENSG00000280901.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr13	ENSEMBL	94699223	94699502	-	ENSG00000274168.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr13	ENSEMBL	99783857	99783983	-	ENSG00000201245.1	SNORA25	snoRNA	NOVEL	3	20	1
chr13	ENSEMBL	100037592	100037850	+	ENSG00000280533.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr13	ENSEMBL	105462302	105462505	+	ENSG00000275502.1	DAOA-AS1_2	misc_RNA	NOVEL	3	2	1
chr13	ENSEMBL	105897523	105897643	-	ENSG00000252550.1	SNORA25	snoRNA	NOVEL	3	20	1
chr14	ENSEMBL	20323179	20323326	-	ENSG00000222489.1	SNORA79	snoRNA	KNOWN	3	2	1
chr14	HAVANA	20582892	20609795	-	ENSG00000259060.5	RNASE11	protein_coding	NOVEL	1	2	2
chr14	HAVANA	20583559	20609884	-	ENSG00000173464.13	RNASE11	protein_coding	KNOWN	2	2	2
chr14	ENSEMBL	20679411	20679512	+	ENSG00000199461.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr14	ENSEMBL	21429508	21429806	-	ENSG00000274475.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr14	ENSEMBL	22756761	22756829	-	ENSG00000212302.1	SNORD41	snoRNA	NOVEL	3	2	1
chr14	ENSEMBL	22852616	22852728	-	ENSG00000212335.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr14	ENSEMBL	22867818	22867917	+	ENSG00000199716.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr14	ENSEMBL	25806648	25806712	-	ENSG00000212270.1	SNORD37	snoRNA	NOVEL	3	3	1
chr14	ENSEMBL	28901236	28901347	-	ENSG00000207164.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr14	ENSEMBL	30519161	30519318	+	ENSG00000278587.1	uc_338	misc_RNA	NOVEL	3	36	1
chr14	ENSEMBL	31244761	31244861	+	ENSG00000202402.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr14	ENSEMBL	31258608	31258709	-	ENSG00000199291.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr14	ENSEMBL	32442341	32442639	+	ENSG00000278746.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr14	ENSEMBL	34659564	34659878	-	ENSG00000275978.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr14	HAVANA	35121846	35277614	+	ENSG00000100890.14	KIAA0391	protein_coding	KNOWN	1	2	2
chr14	HAVANA	35122549	35317474	+	ENSG00000258790.1	KIAA0391	protein_coding	NOVEL	2	2	2
chr14	ENSEMBL	35756327	35756463	+	ENSG00000253059.1	SNORA31	snoRNA	NOVEL	3	27	1
chr14	ENSEMBL	37720425	37720561	+	ENSG00000200385.1	SNORA42	snoRNA	NOVEL	3	4	1
chr14	ENSEMBL	38987281	38987383	+	ENSG00000199285.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr14	ENSEMBL	41594463	41594591	+	ENSG00000251858.1	SNORA31	snoRNA	NOVEL	3	27	1
chr14	ENSEMBL	46960423	46960546	+	ENSG00000251735.1	SNORA25	snoRNA	NOVEL	3	20	1
chr14	HAVANA	49586579	49586878	+	ENSG00000258486.3	RN7SL1	non_coding	KNOWN	2	2	2
chr14	ENSEMBL	49586580	49586878	+	ENSG00000276168.1	RN7SL1	misc_RNA	KNOWN	3	2	2
chr14	ENSEMBL	49592236	49592337	-	ENSG00000252919.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr14	ENSEMBL	49839401	49839493	-	ENSG00000277634.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr14	ENSEMBL	49853616	49853914	-	ENSG00000278771.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr14	ENSEMBL	49913493	49913760	-	ENSG00000274704.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr14	ENSEMBL	50086982	50087083	+	ENSG00000251792.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr14	ENSEMBL	50468397	50468498	-	ENSG00000201573.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr14	ENSEMBL	51244090	51244224	+	ENSG00000201376.1	SNORA70	snoRNA	NOVEL	3	30	1
chr14	ENSEMBL	51253933	51254023	-	ENSG00000201820.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr14	ENSEMBL	55285227	55285558	+	ENSG00000278818.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr14	ENSEMBL	55651534	55651634	+	ENSG00000200742.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr14	ENSEMBL	58441844	58441992	+	ENSG00000252198.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr14	ENSEMBL	63477774	63477839	+	ENSG00000281544.1	U6	snRNA	NOVEL	3	34	1
chr14	ENSEMBL	63479272	63479413	+	ENSG00000252800.1	SCARNA20	scaRNA	NOVEL	3	7	1
chr14	ENSEMBL	63621760	63621871	+	ENSG00000206822.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr14	ENSEMBL	63651296	63651499	-	ENSG00000200693.2	U3	snoRNA	NOVEL	3	56	1
chr14	ENSEMBL	63848261	63848362	-	ENSG00000202182.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr14	ENSEMBL	66177527	66177635	-	ENSG00000200860.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr14	ENSEMBL	67340068	67340176	+	ENSG00000199755.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr14	ENSEMBL	67617302	67617415	-	ENSG00000201529.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr14	ENSEMBL	67657105	67657211	-	ENSG00000272253.1	5S_rRNA	rRNA	NOVEL	3	26	1
chr14	ENSEMBL	69143852	69143953	-	ENSG00000206768.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr14	ENSEMBL	69804203	69804331	-	ENSG00000221060.1	SNORA11	snoRNA	NOVEL	3	8	1
chr14	ENSEMBL	72022407	72022516	-	ENSG00000200298.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr14	ENSEMBL	72853224	72853331	-	ENSG00000206751.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr14	ENSEMBL	73858061	73858165	-	ENSG00000223300.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr14	ENSEMBL	73906316	73906427	-	ENSG00000199472.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr14	ENSEMBL	74711936	74712045	+	ENSG00000222604.2	SNORA7	snoRNA	NOVEL	3	5	1
chr14	ENSEMBL	77201026	77201140	-	ENSG00000201384.1	SNORA32	snoRNA	NOVEL	3	5	1
chr14	ENSEMBL	77466284	77466436	+	ENSG00000212371.1	SNORA46	snoRNA	NOVEL	3	2	1
chr14	ENSEMBL	77821030	77821142	-	ENSG00000199440.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr14	ENSEMBL	81202695	81202834	-	ENSG00000221303.1	SNORA79	snoRNA	KNOWN	3	2	1
chr14	ENSEMBL	82429872	82430156	+	ENSG00000276782.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr14	ENSEMBL	88840165	88840263	+	ENSG00000207342.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr14	ENSEMBL	89585662	89585761	+	ENSG00000281485.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr14	ENSEMBL	89650793	89650903	-	ENSG00000252655.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr14	ENSEMBL	90177222	90177330	+	ENSG00000201351.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr14	ENSEMBL	91714915	91715130	-	ENSG00000275154.1	U3	snoRNA	NOVEL	3	56	1
chr14	ENSEMBL	93397139	93397234	-	ENSG00000202306.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr14	ENSEMBL	93637179	93637338	+	ENSG00000277826.1	uc_338	misc_RNA	NOVEL	3	36	1
chr14	HAVANA	94592058	94624646	+	ENSG00000273259.2	SERPINA3	protein_coding	NOVEL	2	2	2
chr14	HAVANA	94612384	94624055	+	ENSG00000196136.15	SERPINA3	protein_coding	KNOWN	2	2	2
chr14	ENSEMBL	99444306	99444412	+	ENSG00000272439.1	U6	snRNA	NOVEL	3	34	1
chr14	ENSEMBL	99583017	99583118	+	ENSG00000200506.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr14	ENSEMBL	100897920	100897996	+	ENSG00000275662.1	SNORD112	snoRNA	KNOWN	3	3	1
chr14	ENSEMBL	100956240	100956312	+	ENSG00000200150.1	SNORD113	snoRNA	NOVEL	3	6	1
chr14	ENSEMBL	100977389	100977466	+	ENSG00000201500.1	SNORD113	snoRNA	NOVEL	3	6	1
chr14	ENSEMBL	100979002	100979090	+	ENSG00000201036.1	SNORD113	snoRNA	NOVEL	3	6	1
chr14	ENSEMBL	100979992	100980066	+	ENSG00000201710.1	SNORD113	snoRNA	NOVEL	3	6	1
chr14	ENSEMBL	100994257	100994330	+	ENSG00000222095.1	SNORD113	snoRNA	NOVEL	3	6	1
chr14	ENSEMBL	100998467	100998541	+	ENSG00000222185.1	SNORD113	snoRNA	NOVEL	3	6	1
chr14	ENSEMBL	101145480	101145695	-	ENSG00000277754.1	U3	snoRNA	NOVEL	3	56	1
chr14	ENSEMBL	102695388	102695495	+	ENSG00000202459.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr14	ENSEMBL	103725728	103725825	-	ENSG00000253096.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr14	ENSEMBL	103797272	103797348	-	ENSG00000202275.1	SNORD51	snoRNA	NOVEL	3	2	1
chr14	HAVANA	105486317	105488947	+	ENSG00000213145.8	CRIP1	protein_coding	KNOWN	2	2	2
chr14	HAVANA	105487199	105492267	+	ENSG00000257341.4	CRIP1	protein_coding	KNOWN	2	2	2
chr14	HAVANA	106723574	106724093	-	ENSG00000211974.3	IGHV2-70	IG_V_gene	KNOWN	2	2	1
chr14	HAVANA	106770577	106771020	-	ENSG00000274576.2	IGHV2-70	IG_V_gene	KNOWN	2	2	1
chr15	ENSEMBL	20570886	20571175	+	ENSG00000278497.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr15	ENSEMBL	21428879	21428985	-	ENSG00000275174.1	U6	snRNA	NOVEL	3	34	1
chr15	HAVANA	21490364	21509404	-	ENSG00000281347.1	NF1P2	transcribed_unprocessed_pseudogene	KNOWN	2	2	1
chr15	HAVANA	21637909	21638992	+	ENSG00000182974.3	OR4M2	protein_coding	NOVEL	2	2	1
chr15	HAVANA	21683038	21683962	+	ENSG00000279445.2	OR4N3P	unprocessed_pseudogene	KNOWN	2	2	1
chr15	HAVANA	21927657	21946641	-	ENSG00000258997.1	NF1P2	unprocessed_pseudogene	KNOWN	2	2	1
chr15	HAVANA	22080527	22081659	+	ENSG00000274102.1	OR4M2	protein_coding	KNOWN	2	2	1
chr15	HAVANA	22125618	22126435	+	ENSG00000259435.2	OR4N3P	processed_pseudogene	KNOWN	2	2	1
chr15	ENSEMBL	22429200	22429489	-	ENSG00000274568.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr15	HAVANA	22495570	22590815	+	ENSG00000276550.3	HERC2P2	transcribed_unprocessed_pseudogene	KNOWN	2	2	1
chr15	ENSEMBL	22609141	22609377	-	ENSG00000277515.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr15	ENSEMBL	23165897	23166186	+	ENSG00000273981.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr15	HAVANA	23309607	23313276	+	ENSG00000274471.1	HERC2P2	unprocessed_pseudogene	KNOWN	2	2	1
chr15	ENSEMBL	23363272	23363561	+	ENSG00000278222.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr15	HAVANA	24954986	24977850	+	ENSG00000273173.4	SNURF	protein_coding	KNOWN	2	2	2
chr15	HAVANA	24955034	25000276	+	ENSG00000214265.10	SNURF	protein_coding	KNOWN	2	2	2
chr15	ENSEMBL	24985100	24985166	+	ENSG00000276610.1	SNORD64	snoRNA	KNOWN	3	2	1
chr15	ENSEMBL	25041974	25042040	+	ENSG00000274640.1	SNORD109B	snoRNA	KNOWN	3	2	1
chr15	ENSEMBL	25159221	25159279	+	ENSG00000212428.1	SNORD115	snoRNA	NOVEL	3	2	1
chr15	ENSEMBL	25278343	25278409	+	ENSG00000239169.1	SNORD109B	snoRNA	KNOWN	3	2	1
chr15	ENSEMBL	25817983	25818070	+	ENSG00000281355.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr15	ENSEMBL	26008940	26009074	-	ENSG00000212604.1	SNORA48	snoRNA	NOVEL	3	13	1
chr15	ENSEMBL	28387196	28387485	+	ENSG00000276891.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr15	ENSEMBL	28524151	28524440	-	ENSG00000276955.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr15	ENSEMBL	28703554	28703790	-	ENSG00000274632.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr15	ENSEMBL	30091662	30091898	+	ENSG00000273818.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr15	ENSEMBL	30112198	30112330	+	ENSG00000207432.1	U8	snoRNA	NOVEL	3	22	1
chr15	ENSEMBL	30143733	30143969	+	ENSG00000277637.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr15	ENSEMBL	30355436	30355540	+	ENSG00000238783.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr15	ENSEMBL	30384959	30385091	-	ENSG00000238519.1	U8	snoRNA	NOVEL	3	22	1
chr15	ENSEMBL	30405307	30405597	-	ENSG00000274424.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr15	ENSEMBL	30560644	30560934	+	ENSG00000277031.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr15	ENSEMBL	30581184	30581316	+	ENSG00000207430.1	U8	snoRNA	NOVEL	3	22	1
chr15	ENSEMBL	30612724	30612960	+	ENSG00000277467.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr15	ENSEMBL	30673750	30673843	+	ENSG00000206846.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr15	ENSEMBL	30800160	30800396	+	ENSG00000278696.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr15	ENSEMBL	31928303	31928434	+	ENSG00000206849.1	SNORA18	snoRNA	NOVEL	3	8	1
chr15	ENSEMBL	32175247	32175351	-	ENSG00000201084.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr15	ENSEMBL	32394365	32394613	-	ENSG00000275776.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr15	ENSEMBL	32426288	32426420	-	ENSG00000206987.1	U8	snoRNA	NOVEL	3	22	1
chr15	ENSEMBL	32446674	32446964	-	ENSG00000274076.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr15	ENSEMBL	32602121	32602411	+	ENSG00000277464.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr15	ENSEMBL	32970727	32970791	+	ENSG00000212415.1	SNORD77	snoRNA	NOVEL	3	5	1
chr15	ENSEMBL	33722492	33722596	+	ENSG00000200008.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr15	ENSEMBL	34314728	34314828	+	ENSG00000207091.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr15	ENSEMBL	34597458	34597558	-	ENSG00000252425.1	SNORA18	snoRNA	NOVEL	3	8	1
chr15	ENSEMBL	36852640	36852859	+	ENSG00000212511.2	U3	snoRNA	NOVEL	3	56	1
chr15	ENSEMBL	37050828	37050930	-	ENSG00000206676.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr15	ENSEMBL	37216617	37216898	+	ENSG00000274216.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr15	ENSEMBL	38542243	38542343	+	ENSG00000281795.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr15	ENSEMBL	39922782	39922886	-	ENSG00000200305.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr15	HAVANA	40217428	40277486	+	ENSG00000259288.4	PAK6	protein_coding	NOVEL	2	2	2
chr15	HAVANA	40238759	40277487	+	ENSG00000137843.10	PAK6	protein_coding	KNOWN	1	2	2
chr15	ENSEMBL	40585454	40585751	-	ENSG00000203573.4	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr15	ENSEMBL	40601754	40602005	-	ENSG00000280903.1	Metazoa_SRP	misc_RNA	NOVEL	3	306	1
chr15	ENSEMBL	40683694	40684068	-	ENSG00000279084.1	FKSG66	protein_coding	KNOWN	3	2	1
chr15	ENSEMBL	43247680	43247781	+	ENSG00000202211.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr15	ENSEMBL	43863893	43864005	-	ENSG00000200391.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr15	ENSEMBL	44697333	44697430	-	ENSG00000206957.2	Y_RNA	misc_RNA	NOVEL	3	782	1
chr15	ENSEMBL	44843612	44843724	+	ENSG00000238845.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr15	ENSEMBL	45047103	45047215	-	ENSG00000252171.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr15	ENSEMBL	45214906	45215033	-	ENSG00000261709.3	SNORA11	snoRNA	NOVEL	3	8	1
chr15	ENSEMBL	45537250	45537377	+	ENSG00000207516.1	SNORA41	snoRNA	NOVEL	3	2	1
chr15	ENSEMBL	45591984	45592085	+	ENSG00000200419.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr15	ENSEMBL	46351662	46351746	-	ENSG00000238819.1	SNORD11	snoRNA	NOVEL	3	2	1
chr15	ENSEMBL	47133652	47134026	-	ENSG00000259752.2	FKSG62	protein_coding	KNOWN	3	2	1
chr15	ENSEMBL	48325558	48325671	-	ENSG00000202542.1	Y_RNA	misc_RNA	NOVEL	3	782	1
chr15	ENSEMBL	48995912	48996022	-	ENSG00000207105.1	Y_RNA	misc_RNA	NOVEL	3	782	1
